"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","24R","H_FX","H_XD","H_FXT","H_F10","H_10D","H_F10T","H_UVI","D_TX","D_TXT","D_TN","D_TNT","D_TS","H_VIS"
"467060","2020-01-21 00:00:00","24.900","260.000","1.700","15.600","0.830","1021.800","0.000","3.400","250.000","2355.000","2.100","260.000","2348.000","-99.000","17.600","1203.000","15.500","2347.000","0.000","-99.000"
"467480","2020-01-21 00:00:00","26.900","360.000","1.900","14.000","0.800","1018.700","0.000","3.000","30.000","2356.000","1.900","10.000","2353.000","0.000","26.400","1337.000","12.800","657.000","9.300","-99.000"
"467540","2020-01-21 00:00:00","8.100","30.000","3.200","20.700","0.700","1021.700","0.500","6.900","40.000","2351.000","3.600","30.000","2336.000","-99.000","24.800","1132.000","16.500","521.000","6.300","-99.000"
"467080","2020-01-21 00:00:00","7.400","270.000","1.200","15.700","0.800","1024.400","0.000","2.300","260.000","2318.000","1.400","280.000","2333.000","0.000","19.600","957.000","14.900","655.000","0.300","-99.000"
"A0A9M0","2020-01-21 00:00:00","24.058","150.000","0.800","12.400","0.850","1022.100","0.000","2.200","130.000","2301.000","1.300","120.000","2337.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466910","2020-01-21 00:00:00","832.600","80.000","4.500","7.800","0.950","-99.000","0.000","8.500","80.000","2356.000","4.500","80.000","2357.000","0.000","12.800","1133.000","7.100","2119.000","1.100","-99.000"
"467420","2020-01-21 00:00:00","8.100","340.000","2.000","14.500","0.770","1020.500","0.000","3.300","330.000","2328.000","2.400","340.000","2347.000","-99.000","26.100","1321.000","13.000","200.000","9.800","-99.000"
"469020","2020-01-21 00:00:00","4.500","30.000","4.500","27.300","0.800","1013.900","0.000","9.600","40.000","2349.000","5.000","30.000","2301.000","-99.000","29.000","1439.000","26.800","249.000","-99.000","-99.000"
"468100","2020-01-21 00:00:00","4.000","50.000","5.200","21.600","0.800","1021.100","0.000","8.700","50.000","2352.000","5.300","50.000","2357.000","-99.000","23.800","1346.000","20.500","23.000","-99.000","10.000"
"467440","2020-01-21 00:00:00","2.300","30.000","1.000","18.900","0.720","1021.300","0.000","3.500","30.000","2301.000","2.000","30.000","2306.000","0.000","24.900","1433.000","16.000","438.000","9.800","-99.000"
"A0T780","2020-01-21 00:00:00","83.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467770","2020-01-21 00:00:00","7.200","360.000","4.200","13.500","0.780","1019.500","0.000","9.600","340.000","2303.000","5.100","360.000","2321.000","-99.000","19.100","1137.000","13.500","2345.000","7.300","-99.000"
"467530","2020-01-21 00:00:00","2413.400","50.000","0.700","4.000","-99.000","-99.000","0.000","4.100","110.000","2314.000","1.900","70.000","2314.000","-99.000","9.300","1318.000","0.100","421.000","8.900","-99.000"
"A0G720","2020-01-21 00:00:00","37.000","280.000","0.500","12.500","0.860","-99.000","0.000","3.400","330.000","-99.000","2.100","320.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467050","2020-01-21 00:00:00","20.600","60.000","5.700","14.500","0.770","1022.000","-99.000","10.000","50.000","2315.000","6.100","60.000","2317.000","0.000","17.900","1147.000","14.100","2046.000","5.900","-99.000"
"A0W030","2020-01-21 00:00:00","6.000","30.000","3.300","13.300","0.770","-99.000","0.000","10.900","40.000","2341.000","4.200","50.000","2301.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467110","2020-01-21 00:00:00","48.000","60.000","3.500","12.700","0.760","1022.000","0.000","11.600","60.000","2332.000","5.200","60.000","2320.000","0.000","19.700","1258.000","12.700","2358.000","4.000","-99.000"
"A0W080","2020-01-21 00:00:00","3.000","40.000","9.700","16.600","0.790","-99.000","0.000","16.100","60.000","2331.000","10.700","40.000","2307.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466920","2020-01-21 00:00:00","6.255","80.000","3.900","14.800","0.760","1021.000","0.000","9.900","70.000","2348.000","5.000","80.000","2354.000","0.000","19.700","1348.000","13.700","544.000","2.700","-99.000"
"467660","2020-01-21 00:00:00","9.000","340.000","1.300","18.800","0.760","1022.300","0.000","4.400","340.000","2339.000","1.700","340.000","2317.000","0.000","22.800","1324.000","16.700","624.000","3.200","-99.000"
"A0K420","2020-01-21 00:00:00","22.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467550","2020-01-21 00:00:00","3844.800","260.000","8.300","2.000","0.090","-99.000","0.000","12.300","260.000","2319.000","9.500","260.000","2320.000","0.000","13.600","1226.000","1.100","2256.000","11.000","-99.000"
"466950","2020-01-21 00:00:00","99.000","40.000","6.000","14.100","0.700","1013.500","0.000","9.400","40.000","2357.000","6.800","30.000","2341.000","-99.000","16.900","1242.000","13.500","2202.000","4.800","-99.000"
