"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","24R","H_FX","H_XD","H_FXT","H_F10","H_10D","H_F10T","H_UVI","D_TX","D_TXT","D_TN","D_TNT","D_TS","H_VIS"
"466990","2020-02-21 00:00:00","16.100","240.000","3.000","18.400","0.790","1025.300","0.500","4.500","240.000","2354.000","3.000","240.000","2359.000","0.000","23.600","1155.000","15.300","423.000","3.900","-99.000"
"467571","2020-02-21 00:00:00","26.900","60.000","0.600","15.700","0.820","1022.300","0.000","1.500","50.000","2351.000","0.700","80.000","2304.000","0.000","21.700","1240.000","13.000","255.000","6.600","-99.000"
"467490","2020-02-21 00:00:00","84.000","300.000","0.300","16.200","0.810","1015.600","0.000","1.800","310.000","2321.000","0.800","350.000","2306.000","0.000","24.400","1307.000","12.700","611.000","9.400","-99.000"
"466920","2020-02-21 00:10:00","6.255","80.000","4.700","18.000","0.880","1022.500","0.000","8.700","100.000","2325.000","4.700","100.000","2304.000","0.000","18.100","1.000","18.000","2.000","0.000","-99.000"
"A0W080","2020-02-21 00:10:00","3.000","20.000","9.800","17.700","0.820","-99.000","0.000","15.200","50.000","2350.000","10.400","20.000","2356.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467110","2020-02-21 00:10:00","48.000","60.000","3.700","14.100","0.610","1025.200","0.000","7.700","50.000","2341.000","3.900","50.000","2315.000","0.000","14.100","3.000","14.000","1.000","0.000","-99.000"
"A0W030","2020-02-21 00:10:00","6.000","30.000","2.200","14.200","0.660","-99.000","0.000","6.600","10.000","2320.000","2.800","20.000","2324.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467050","2020-02-21 00:10:00","20.600","40.000","4.700","17.200","0.920","1023.800","0.000","10.200","40.000","2309.000","6.100","50.000","2301.000","0.000","17.200","3.000","17.100","1.000","0.000","-99.000"
"A0G720","2020-02-21 00:10:00","37.000","290.000","0.400","16.100","0.930","-99.000","0.000","2.000","320.000","-99.000","1.000","310.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467530","2020-02-21 00:10:00","2413.400","180.000","1.400","4.400","0.760","-99.000","0.000","1.800","160.000","2343.000","1.300","170.000","2343.000","-99.000","4.500","9.000","4.000","5.000","0.000","-99.000"
"467410","2020-02-21 00:10:00","13.800","360.000","2.400","17.900","0.820","1022.700","0.000","4.600","360.000","2353.000","3.000","360.000","2359.000","0.000","18.000","2.000","17.900","1.000","0.000","-99.000"
"467650","2020-02-21 00:10:00","1014.800","310.000","1.100","12.300","0.840","-99.000","0.000","1.400","310.000","2400.000","0.900","360.000","2301.000","0.000","12.300","1.000","12.300","1.000","0.000","-99.000"
"467620","2020-02-21 00:10:00","324.000","30.000","6.700","19.200","0.770","988.200","0.000","15.000","40.000","2359.000","6.100","20.000","2400.000","0.000","19.300","1.000","19.200","5.000","0.000","-99.000"
"467490","2020-02-21 00:10:00","84.000","320.000","0.300","16.400","0.800","1015.600","0.000","1.800","310.000","2321.000","0.800","350.000","2306.000","0.000","16.400","5.000","16.200","1.000","0.000","-99.000"
"467571","2020-02-21 00:10:00","26.900","0.000","0.000","15.500","0.820","1022.300","0.000","1.500","50.000","2351.000","0.700","80.000","2304.000","0.000","15.700","2.000","15.500","7.000","0.000","-99.000"
"466990","2020-02-21 00:10:00","16.100","230.000","3.400","18.300","0.800","1025.400","0.000","4.500","240.000","2354.000","3.000","240.000","2359.000","0.000","18.300","1.000","18.300","1.000","0.000","-99.000"
"466900","2020-02-21 00:10:00","19.000","90.000","1.300","19.900","0.690","1023.900","0.000","5.100","130.000","2344.000","1.500","100.000","2346.000","-99.000","19.900","7.000","19.500","1.000","0.000","-99.000"
"A0Z080","2020-02-21 00:10:00","3171.000","270.000","4.200","1.600","0.410","-99.000","0.000","10.500","30.000","2337.000","6.300","270.000","2340.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467990","2020-02-21 00:10:00","97.842","360.000","3.900","12.400","0.830","1019.700","0.000","10.900","360.000","2323.000","4.600","360.000","2309.000","0.000","12.400","1.000","12.400","1.000","0.000","-99.000"
"A0W100","2020-02-21 00:10:00","2.000","30.000","4.800","15.400","0.610","-99.000","0.000","6.000","40.000","2307.000","5.000","30.000","2302.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467350","2020-02-21 00:10:00","10.700","10.000","5.700","17.900","0.900","1025.000","0.000","10.500","20.000","2359.000","5.500","10.000","2340.000","0.000","18.100","1.000","17.900","7.000","0.000","-99.000"
"466880","2020-02-21 00:10:00","11.000","70.000","2.800","18.100","0.870","1024.700","0.000","6.700","70.000","2341.000","4.000","60.000","2301.000","-99.000","18.100","1.000","18.100","1.000","0.000","-99.000"
"466950","2020-02-21 00:10:00","99.000","60.000","8.800","17.800","0.840","1015.400","0.000","13.600","60.000","2303.000","9.300","60.000","2315.000","-99.000","17.800","10.000","17.400","2.000","0.000","-99.000"
"467420","2020-02-21 00:10:00","8.100","350.000","2.500","-99.000","-99.000","1024.100","0.000","3.800","340.000","2359.000","2.000","350.000","2346.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000"
"466940","2020-02-21 00:10:00","26.700","0.000","0.000","17.600","0.860","1023.400","0.000","1.800","10.000","2319.000","0.800","20.000","2308.000","0.000","17.700","7.000","17.500","1.000","0.000","-99.000"
"A2K570","2020-02-21 00:10:00","90.000","0.000","0.000","13.600","0.990","-99.000","0.000","1.300","120.000","2338.000","1.100","130.000","2346.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467610","2020-02-21 00:10:00","33.300","340.000","3.200","19.400","0.730","1022.400","0.000","5.200","30.000","2304.000","3.500","20.000","2308.000","0.000","19.400","8.000","19.200","1.000","0.000","-99.000"
"467300","2020-02-21 00:10:00","44.500","10.000","9.400","20.100","0.840","1020.500","0.000","12.300","20.000","2358.000","9.400","10.000","2353.000","-99.000","20.200","1.000","19.900","3.000","0.000","-99.000"
"A0C540","2020-02-21 00:10:00","1374.000","110.000","2.400","8.800","0.940","-99.000","0.000","7.000","90.000","2306.000","3.700","100.000","2315.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"468100","2020-02-21 00:10:00","4.000","70.000","6.100","22.400","0.710","1023.700","0.000","12.400","60.000","2344.000","7.100","70.000","2348.000","-99.000","22.600","4.000","22.400","10.000","-99.000","10.000"
"467440","2020-02-21 00:10:00","2.300","20.000","1.400","19.800","0.740","1024.900","0.000","4.000","360.000","2301.000","2.800","350.000","2306.000","0.000","19.900","1.000","19.800","5.000","0.000","-99.000"
"A0T780","2020-02-21 00:10:00","83.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467770","2020-02-21 00:10:00","7.200","10.000","2.300","16.100","0.870","1022.700","0.000","4.300","20.000","2353.000","2.900","30.000","2353.000","-99.000","16.300","1.000","16.100","9.000","0.000","-99.000"
"469020","2020-02-21 00:10:00","4.500","30.000","6.300","27.000","0.750","1014.000","0.000","14.100","40.000","2354.000","6.800","30.000","2317.000","-99.000","27.100","1.000","27.000","7.000","-99.000","10.000"
"466910","2020-02-21 00:10:00","832.600","190.000","3.900","12.400","0.970","-99.000","0.000","12.900","150.000","2355.000","3.900","180.000","2356.000","0.000","12.500","1.000","12.400","4.000","0.000","-99.000"
"A0A9M0","2020-02-21 00:10:00","24.058","210.000","0.500","15.500","0.890","1023.700","0.000","6.300","70.000","2302.000","3.800","70.000","2311.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467080","2020-02-21 00:10:00","7.400","280.000","1.700","17.500","0.860","1026.200","0.000","3.800","220.000","2338.000","2.200","230.000","2337.000","0.000","17.600","1.000","17.500","3.000","0.000","-99.000"
"467540","2020-02-21 00:10:00","8.100","20.000","4.000","21.500","0.610","1024.900","0.000","9.100","40.000","2318.000","4.400","20.000","2322.000","-99.000","21.500","1.000","21.500","1.000","0.000","-99.000"
"467480","2020-02-21 00:10:00","26.900","0.000","0.000","16.400","0.910","1022.200","0.000","1.700","280.000","2352.000","0.800","300.000","2357.000","0.000","16.700","1.000","16.400","10.000","0.000","-99.000"
"467060","2020-02-21 00:10:00","24.900","250.000","1.200","16.900","0.950","1023.700","0.000","4.300","260.000","2321.000","2.800","280.000","2315.000","-99.000","17.000","1.000","16.900","4.000","0.000","-99.000"
"D2F230","2020-02-21 00:10:00","1734.000","30.000","0.600","3.800","0.960","-99.000","0.000","1.100","30.000","2335.000","0.600","50.000","2334.000","-99.000","4.000","1.000","3.800","7.000","-99.000","-99.000"
"466930","2020-02-21 00:10:00","607.100","70.000","1.600","14.000","0.870","956.300","0.000","7.400","110.000","2355.000","2.200","70.000","2348.000","-99.000","14.100","2.000","14.000","1.000","0.000","-99.000"
"467590","2020-02-21 00:10:00","22.300","50.000","2.800","21.400","0.770","1022.300","0.000","8.900","100.000","2306.000","4.500","50.000","2307.000","0.000","21.400","10.000","21.200","1.000","0.000","-99.000"
"CAAH60","2020-02-21 00:10:00","18.000","360.000","0.400","17.100","0.870","-99.000","0.000","2.900","140.000","2316.000","0.800","90.000","2323.000","-99.000","17.300","1.000","17.000","9.000","-99.000","-99.000"
"467550","2020-02-21 00:10:00","3844.800","250.000","4.200","0.800","0.090","-99.000","0.000","12.300","270.000","2301.000","7.800","260.000","2325.000","0.000","0.800","10.000","0.400","1.000","0.000","-99.000"
"A0K420","2020-02-21 00:10:00","22.000","30.000","3.500","18.700","0.860","-99.000","0.000","9.000","30.000","2308.000","5.900","20.000","2321.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467660","2020-02-21 00:10:00","9.000","340.000","1.500","19.100","0.760","1026.000","0.000","4.700","10.000","2354.000","1.600","330.000","2349.000","0.000","19.100","1.000","19.100","1.000","0.000","-99.000"
"468100","2020-02-21 00:20:00","4.000","80.000","6.500","22.600","0.690","1023.600","0.000","12.400","60.000","2344.000","7.100","70.000","2348.000","-99.000","22.600","4.000","22.400","10.000","-99.000","10.000"
"A0T780","2020-02-21 00:20:00","83.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467770","2020-02-21 00:20:00","7.200","30.000","2.600","16.200","0.870","1022.900","0.000","4.300","20.000","2353.000","2.900","30.000","2353.000","-99.000","16.300","1.000","16.100","9.000","0.000","-99.000"
"467530","2020-02-21 00:20:00","2413.400","180.000","1.300","4.300","0.760","-99.000","0.000","1.800","160.000","2343.000","1.300","170.000","2343.000","-99.000","4.500","9.000","4.000","5.000","0.000","-99.000"
"A0G720","2020-02-21 00:20:00","37.000","280.000","0.500","16.000","0.940","-99.000","0.000","2.000","320.000","-99.000","1.000","310.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467050","2020-02-21 00:20:00","20.600","40.000","4.700","17.200","0.930","1023.700","0.000","10.200","40.000","2309.000","6.100","50.000","2301.000","0.000","17.300","15.000","17.100","1.000","0.000","-99.000"
"A0W030","2020-02-21 00:20:00","6.000","30.000","2.500","14.200","0.660","-99.000","0.000","6.600","10.000","2320.000","2.800","20.000","2324.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467440","2020-02-21 00:20:00","2.300","10.000","2.000","19.800","0.730","1024.900","0.000","4.000","360.000","2301.000","2.800","350.000","2306.000","0.000","19.900","1.000","19.800","5.000","0.000","-99.000"
"467110","2020-02-21 00:20:00","48.000","60.000","3.300","14.200","0.610","1025.000","0.000","7.700","50.000","2341.000","3.900","50.000","2315.000","0.000","14.200","12.000","14.000","1.000","0.000","-99.000"
"A0W080","2020-02-21 00:20:00","3.000","20.000","9.400","17.600","0.820","-99.000","0.000","15.200","50.000","2350.000","10.400","20.000","2356.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466920","2020-02-21 00:20:00","6.255","70.000","3.500","18.000","0.870","1022.500","0.000","8.700","100.000","2325.000","4.700","100.000","2304.000","0.000","18.100","1.000","18.000","2.000","0.000","-99.000"
"467660","2020-02-21 00:20:00","9.000","330.000","1.600","19.100","0.760","1025.900","0.000","4.700","10.000","2354.000","1.600","330.000","2349.000","0.000","19.100","1.000","19.100","1.000","0.000","-99.000"
"A0K420","2020-02-21 00:20:00","22.000","30.000","3.300","18.500","0.860","-99.000","0.000","9.000","30.000","2308.000","5.900","20.000","2321.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467550","2020-02-21 00:20:00","3844.800","240.000","4.300","0.600","0.090","-99.000","0.000","12.300","270.000","2301.000","7.800","260.000","2325.000","0.000","0.800","10.000","0.300","15.000","0.000","-99.000"
"CAAH60","2020-02-21 00:20:00","18.000","250.000","0.300","17.100","0.870","-99.000","0.000","2.900","140.000","2316.000","0.800","90.000","2323.000","-99.000","17.300","1.000","17.000","17.000","-99.000","-99.000"
"467590","2020-02-21 00:20:00","22.300","50.000","2.600","21.500","0.760","1022.300","0.000","8.900","100.000","2306.000","4.500","50.000","2307.000","0.000","21.600","12.000","21.200","1.000","0.000","-99.000"
"466930","2020-02-21 00:20:00","607.100","70.000","1.600","14.000","0.860","956.300","0.000","7.400","110.000","2355.000","2.200","70.000","2348.000","-99.000","14.100","2.000","13.900","11.000","0.000","-99.000"
"D2F230","2020-02-21 00:20:00","1734.000","40.000","0.400","3.800","0.960","-99.000","0.000","1.100","30.000","2335.000","0.600","50.000","2334.000","-99.000","4.000","1.000","3.800","7.000","-99.000","-99.000"
"467060","2020-02-21 00:20:00","24.900","250.000","1.600","16.700","0.960","1023.600","0.000","4.300","260.000","2321.000","2.800","280.000","2315.000","-99.000","17.000","1.000","16.700","19.000","0.000","-99.000"
"467350","2020-02-21 00:20:00","10.700","10.000","5.500","17.900","0.900","1025.100","0.000","10.500","20.000","2359.000","5.500","10.000","2340.000","0.000","18.100","1.000","17.900","7.000","0.000","-99.000"
"466880","2020-02-21 00:20:00","11.000","70.000","2.700","18.000","0.870","1024.700","0.000","6.700","70.000","2341.000","4.000","60.000","2301.000","-99.000","18.100","1.000","18.000","17.000","0.000","-99.000"
"466950","2020-02-21 00:20:00","99.000","70.000","9.300","17.400","0.860","1015.500","0.000","13.600","60.000","2303.000","9.300","60.000","2315.000","-99.000","17.800","10.000","17.400","2.000","0.000","-99.000"
"467420","2020-02-21 00:20:00","8.100","360.000","2.800","-99.000","-99.000","1024.100","0.000","3.800","340.000","2359.000","2.000","350.000","2346.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000"
"467480","2020-02-21 00:20:00","26.900","260.000","0.300","16.500","0.900","1022.200","0.000","1.700","280.000","2352.000","0.800","300.000","2357.000","0.000","16.700","1.000","16.400","10.000","0.000","-99.000"
"467540","2020-02-21 00:20:00","8.100","20.000","3.600","21.600","0.620","1024.900","0.000","9.100","40.000","2318.000","4.400","20.000","2322.000","-99.000","21.600","13.000","21.500","1.000","0.000","-99.000"
"467080","2020-02-21 00:20:00","7.400","330.000","2.000","17.300","0.870","1026.200","0.000","3.800","220.000","2338.000","2.200","230.000","2337.000","0.000","17.600","1.000","17.300","17.000","0.000","-99.000"
"A0A9M0","2020-02-21 00:20:00","24.058","200.000","1.000","15.200","0.910","1023.800","0.000","6.300","70.000","2302.000","3.800","70.000","2311.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466910","2020-02-21 00:20:00","832.600","190.000","3.300","12.300","0.970","-99.000","0.000","12.900","150.000","2355.000","3.900","180.000","2356.000","0.000","12.500","1.000","12.300","12.000","0.000","-99.000"
"469020","2020-02-21 00:20:00","4.500","30.000","5.800","26.800","0.760","1013.900","0.000","14.100","40.000","2354.000","6.800","30.000","2317.000","-99.000","27.100","1.000","26.800","14.000","-99.000","10.000"
"A0W100","2020-02-21 00:20:00","2.000","30.000","4.600","15.400","0.600","-99.000","0.000","6.000","40.000","2307.000","5.000","30.000","2302.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466900","2020-02-21 00:20:00","19.000","70.000","1.100","20.100","0.670","1023.900","0.000","5.100","130.000","2344.000","1.500","100.000","2346.000","-99.000","20.100","12.000","19.500","1.000","0.000","-99.000"
"A0Z080","2020-02-21 00:20:00","3171.000","290.000","3.500","1.200","0.440","-99.000","0.000","10.500","30.000","2337.000","6.300","270.000","2340.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467990","2020-02-21 00:20:00","97.842","360.000","4.000","12.300","0.830","1019.800","0.000","10.900","360.000","2323.000","4.600","360.000","2309.000","0.000","12.400","1.000","12.300","12.000","0.000","-99.000"
"466990","2020-02-21 00:20:00","16.100","230.000","3.400","18.100","0.820","1025.400","0.000","4.500","240.000","2354.000","3.000","240.000","2359.000","0.000","18.300","1.000","18.100","17.000","0.000","-99.000"
"467571","2020-02-21 00:20:00","26.900","0.000","0.000","15.400","0.830","1022.300","0.000","1.500","50.000","2351.000","0.700","80.000","2304.000","0.000","15.700","2.000","15.400","16.000","0.000","-99.000"
"467490","2020-02-21 00:20:00","84.000","0.000","0.100","16.300","0.810","1015.700","0.000","1.800","310.000","2321.000","0.800","350.000","2306.000","0.000","16.500","15.000","16.200","1.000","0.000","-99.000"
"467620","2020-02-21 00:20:00","324.000","30.000","5.300","19.200","0.790","988.200","0.000","15.000","40.000","2359.000","6.100","20.000","2400.000","0.000","19.300","1.000","19.100","16.000","0.000","-99.000"
"467650","2020-02-21 00:20:00","1014.800","320.000","0.900","12.200","0.840","-99.000","0.000","1.400","310.000","2400.000","0.900","360.000","2301.000","0.000","12.300","1.000","12.100","14.000","0.000","-99.000"
"467410","2020-02-21 00:20:00","13.800","360.000","3.100","17.700","0.820","1022.700","0.000","4.600","360.000","2353.000","3.000","360.000","2359.000","0.000","18.000","2.000","17.700","19.000","0.000","-99.000"
"466940","2020-02-21 00:20:00","26.700","0.000","0.200","17.700","0.910","1023.300","0.000","1.800","10.000","2319.000","0.800","20.000","2308.000","0.000","17.700","7.000","17.500","1.000","0.000","-99.000"
"A2K570","2020-02-21 00:20:00","90.000","0.000","0.000","13.400","0.990","-99.000","0.000","1.300","120.000","2338.000","1.100","130.000","2346.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467610","2020-02-21 00:20:00","33.300","350.000","2.400","19.200","0.750","1022.500","0.000","5.200","30.000","2304.000","3.500","20.000","2308.000","0.000","19.400","8.000","19.200","1.000","0.000","-99.000"
"467300","2020-02-21 00:20:00","44.500","10.000","9.600","19.900","0.830","1020.500","0.000","12.300","20.000","2358.000","9.400","10.000","2353.000","-99.000","20.200","1.000","19.900","3.000","0.000","-99.000"
