"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","24R","H_FX","H_XD","H_FXT","H_F10","H_10D","H_F10T","H_UVI","D_TX","D_TXT","D_TN","D_TNT","D_TS","H_VIS"
"A2K570","2020-04-22 00:00:00","90.000","20.000","0.700","21.300","0.990","-99.000","0.000","3.200","320.000","2315.000","2.000","300.000","2306.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466940","2020-04-22 00:00:00","26.700","10.000","4.500","19.300","1.000","1012.800","19.000","8.900","20.000","2331.000","5.000","10.000","2333.000","0.000","24.700","802.000","19.300","2332.000","0.100","-99.000"
"467410","2020-04-22 00:00:00","13.800","360.000","3.500","23.300","0.830","1011.100","0.000","9.100","10.000","2334.000","5.800","360.000","2335.000","0.000","30.400","1236.000","23.200","2359.000","7.500","-99.000"
"467650","2020-04-22 00:00:00","1014.800","0.000","0.200","18.800","0.900","-99.000","0.000","1.500","280.000","2359.000","0.200","0.000","2312.000","0.000","27.600","1336.000","18.200","526.000","2.900","-99.000"
"467620","2020-04-22 00:00:00","324.000","30.000","4.300","23.800","0.950","976.300","0.000","5.000","30.000","2353.000","4.300","30.000","2356.000","0.000","27.700","1135.000","22.500","505.000","8.600","-99.000"
"467490","2020-04-22 00:00:00","84.000","310.000","1.400","21.900","0.820","1004.400","0.000","4.800","10.000","2302.000","2.500","360.000","2306.000","0.000","29.700","1153.000","21.600","2237.000","3.300","-99.000"
"467571","2020-04-22 00:00:00","26.900","10.000","2.100","19.700","0.930","1012.500","0.000","8.400","40.000","2334.000","2.900","10.000","2341.000","0.000","25.500","1045.000","19.700","2349.000","0.000","-99.000"
"466990","2020-04-22 00:00:00","16.100","30.000","2.700","22.600","0.870","1011.900","0.000","4.700","30.000","2355.000","2.700","30.000","2400.000","0.000","29.600","1147.000","21.800","514.000","1.000","-99.000"
"466900","2020-04-22 00:00:00","19.000","10.000","3.400","19.200","0.920","1014.500","0.000","8.000","340.000","2358.000","3.500","10.000","2358.000","-99.000","25.700","1100.000","19.200","2400.000","0.000","-99.000"
"A0Z080","2020-04-22 00:00:00","3171.000","280.000","5.400","6.000","0.890","-99.000","0.000","12.900","310.000","2359.000","5.500","270.000","2342.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467990","2020-04-22 00:00:00","97.842","30.000","6.200","13.300","0.880","1008.200","1.000","16.700","360.000","2326.000","6.500","20.000","2347.000","0.000","16.800","15.000","13.300","2359.000","0.000","-99.000"
"A0W100","2020-04-22 00:00:00","2.000","40.000","7.900","18.000","0.830","-99.000","0.000","11.100","50.000","2304.000","8.000","40.000","2305.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467350","2020-04-22 00:00:00","10.700","30.000","4.700","21.900","0.910","1013.300","0.000","9.900","10.000","2313.000","5.500","20.000","2301.000","0.000","26.800","819.000","21.800","2230.000","0.500","-99.000"
"466880","2020-04-22 00:00:00","11.000","10.000","0.900","20.500","0.880","1014.400","0.000","3.900","100.000","2317.000","2.100","60.000","2310.000","-99.000","25.400","1204.000","20.400","1643.000","0.000","-99.000"
"466950","2020-04-22 00:00:00","99.000","20.000","8.400","18.300","0.920","1004.700","2.500","15.200","30.000","2346.000","11.000","30.000","2311.000","-99.000","23.100","447.000","18.200","1639.000","0.000","-99.000"
"467420","2020-04-22 00:00:00","8.100","360.000","4.700","22.800","0.790","1012.200","0.000","9.100","360.000","2325.000","5.500","360.000","2352.000","-99.000","31.400","1009.000","22.800","2345.000","5.400","-99.000"
"467590","2020-04-22 00:00:00","22.300","340.000","0.300","25.100","0.960","1010.100","0.000","1.800","340.000","2313.000","0.700","350.000","2330.000","0.000","31.400","1146.000","22.600","248.000","11.000","-99.000"
"466930","2020-04-22 00:00:00","607.100","20.000","4.800","16.400","0.930","946.400","0.000","12.400","360.000","2353.000","5.200","20.000","2354.000","-99.000","21.400","1202.000","16.400","1953.000","0.000","-99.000"
"D2F230","2020-04-22 00:00:00","1734.000","210.000","1.700","16.700","0.780","-99.000","0.000","6.000","240.000","2358.000","1.700","210.000","2400.000","-99.000","21.100","1028.000","12.200","312.000","-99.000","-99.000"
"467060","2020-04-22 00:00:00","24.900","270.000","2.200","20.600","1.000","1012.200","6.000","5.000","290.000","2327.000","3.400","280.000","2331.000","-99.000","27.200","1024.000","20.500","1946.000","4.400","-99.000"
"467480","2020-04-22 00:00:00","26.900","10.000","2.300","22.500","0.800","1010.800","0.000","5.300","340.000","2317.000","3.100","10.000","2341.000","0.000","31.300","1122.000","22.400","2352.000","5.400","-99.000"
"467540","2020-04-22 00:00:00","8.100","300.000","1.900","24.500","0.810","1011.900","0.000","5.200","10.000","2338.000","2.500","360.000","2342.000","-99.000","29.600","1433.000","22.400","256.000","10.300","-99.000"
"467080","2020-04-22 00:00:00","7.400","260.000","0.800","21.200","0.860","1014.600","0.500","2.200","240.000","2312.000","1.600","240.000","2314.000","0.000","29.000","1104.000","20.400","423.000","5.200","-99.000"
"A0A9M0","2020-04-22 00:00:00","24.058","90.000","1.800","19.700","0.950","1013.900","0.000","3.700","50.000","2319.000","2.100","80.000","2326.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466910","2020-04-22 00:00:00","832.600","20.000","2.300","15.200","0.960","-99.000","1.000","7.400","360.000","2323.000","2.500","80.000","2324.000","0.000","20.000","1025.000","15.000","1752.000","0.000","-99.000"
"469020","2020-04-22 00:00:00","4.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"CAAH60","2020-04-22 00:10:00","18.000","40.000","0.400","20.400","0.860","-99.000","0.000","2.800","140.000","2302.000","0.800","110.000","2328.000","-99.000","20.400","10.000","20.300","4.000","-99.000","-99.000"
"467050","2020-04-22 00:10:00","20.600","40.000","7.100","18.500","0.980","1014.200","0.000","12.600","30.000","2333.000","7.500","40.000","2322.000","0.000","18.700","1.000","18.500","5.000","0.000","-99.000"
"A0G720","2020-04-22 00:10:00","37.000","350.000","1.600","21.900","0.840","-99.000","0.000","3.400","30.000","-99.000","1.400","340.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467530","2020-04-22 00:10:00","2413.400","350.000","0.600","11.700","0.660","-99.000","0.000","5.300","280.000","2332.000","1.600","240.000","2341.000","-99.000","11.900","1.000","11.700","6.000","0.000","-99.000"
"467770","2020-04-22 00:10:00","7.200","350.000","4.600","21.000","0.810","1011.900","0.000","11.100","20.000","2321.000","5.600","350.000","2326.000","-99.000","21.100","5.000","21.000","1.000","0.000","-99.000"
"A0T780","2020-04-22 00:10:00","83.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467440","2020-04-22 00:10:00","2.300","360.000","2.500","25.300","0.760","1012.700","0.000","7.000","10.000","2316.000","4.900","360.000","2356.000","0.000","25.400","1.000","25.300","7.000","0.000","-99.000"
"468100","2020-04-22 00:10:00","4.000","30.000","2.500","25.400","0.850","1013.300","0.000","3.600","50.000","2359.000","1.900","40.000","2400.000","-99.000","25.400","1.000","25.400","1.000","-99.000","-99.000"
"A0C540","2020-04-22 00:10:00","1374.000","60.000","0.300","15.100","1.000","-99.000","0.000","2.000","100.000","2301.000","1.700","100.000","2304.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467300","2020-04-22 00:10:00","44.500","30.000","8.600","23.300","0.800","1009.300","0.000","12.700","40.000","2305.000","9.900","20.000","2324.000","-99.000","23.400","1.000","23.300","8.000","0.000","-99.000"
"467610","2020-04-22 00:10:00","33.300","20.000","3.500","23.600","0.860","1008.600","0.000","6.800","30.000","2310.000","3.800","20.000","2301.000","0.000","23.700","1.000","23.600","2.000","0.000","-99.000"
"A2K570","2020-04-22 00:10:00","90.000","0.000","0.000","21.500","0.990","-99.000","0.000","3.200","320.000","2315.000","2.000","300.000","2306.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466940","2020-04-22 00:10:00","26.700","10.000","5.200","19.200","1.000","1012.800","0.500","8.900","20.000","2331.000","5.000","10.000","2333.000","0.000","19.300","1.000","19.200","7.000","0.000","-99.000"
"467410","2020-04-22 00:10:00","13.800","10.000","4.700","23.000","0.830","1010.900","0.000","9.100","10.000","2334.000","5.800","360.000","2335.000","0.000","23.200","1.000","23.000","8.000","0.000","-99.000"
"467650","2020-04-22 00:10:00","1014.800","270.000","0.800","18.700","0.900","-99.000","0.000","1.500","280.000","2359.000","0.200","0.000","2312.000","0.000","18.800","1.000","18.700","3.000","0.000","-99.000"
"467620","2020-04-22 00:10:00","324.000","30.000","3.800","23.800","0.950","976.300","0.000","5.000","30.000","2353.000","4.300","30.000","2356.000","0.000","23.800","1.000","23.700","9.000","0.000","-99.000"
"467490","2020-04-22 00:10:00","84.000","320.000","1.600","21.900","0.820","1004.400","0.000","4.800","10.000","2302.000","2.500","360.000","2306.000","0.000","21.900","1.000","21.900","1.000","0.000","-99.000"
"467571","2020-04-22 00:10:00","26.900","20.000","2.700","19.600","0.930","1012.300","0.000","8.400","40.000","2334.000","2.900","10.000","2341.000","0.000","19.700","1.000","19.600","2.000","0.000","-99.000"
"466990","2020-04-22 00:10:00","16.100","20.000","2.700","22.700","0.860","1012.000","0.000","4.700","30.000","2355.000","2.700","30.000","2400.000","0.000","22.700","1.000","22.600","2.000","0.000","-99.000"
"466900","2020-04-22 00:10:00","19.000","30.000","3.500","19.100","0.930","1014.400","0.000","8.000","340.000","2358.000","3.500","10.000","2358.000","-99.000","19.200","1.000","19.100","7.000","0.000","-99.000"
"A0Z080","2020-04-22 00:10:00","3171.000","270.000","5.800","6.000","0.910","-99.000","0.000","12.900","310.000","2359.000","5.500","270.000","2342.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467990","2020-04-22 00:10:00","97.842","30.000","6.400","13.500","0.870","1008.200","0.000","16.700","360.000","2326.000","6.500","20.000","2347.000","0.000","13.500","10.000","13.300","3.000","0.000","-99.000"
"A0W100","2020-04-22 00:10:00","2.000","40.000","8.700","18.000","0.820","-99.000","0.000","11.100","50.000","2304.000","8.000","40.000","2305.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467350","2020-04-22 00:10:00","10.700","30.000","5.100","21.900","0.900","1013.000","0.000","9.900","10.000","2313.000","5.500","20.000","2301.000","0.000","21.900","2.000","21.800","1.000","0.000","-99.000"
"466880","2020-04-22 00:10:00","11.000","60.000","1.400","20.600","0.880","1014.200","0.000","3.900","100.000","2317.000","2.100","60.000","2310.000","-99.000","20.600","2.000","20.500","1.000","0.000","-99.000"
"466950","2020-04-22 00:10:00","99.000","30.000","9.700","18.400","0.910","1004.600","0.000","15.200","30.000","2346.000","11.000","30.000","2311.000","-99.000","18.500","7.000","18.300","4.000","0.000","-99.000"
"467420","2020-04-22 00:10:00","8.100","360.000","3.800","22.700","0.790","1012.100","0.000","9.100","360.000","2325.000","5.500","360.000","2352.000","-99.000","22.800","1.000","22.700","4.000","0.000","-99.000"
"469020","2020-04-22 00:10:00","4.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","5.800","50.000","2314.000","2.400","40.000","2318.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","10.000"
"466910","2020-04-22 00:10:00","832.600","20.000","2.800","15.100","0.970","-99.000","0.000","7.400","360.000","2323.000","2.500","80.000","2324.000","0.000","15.200","2.000","15.100","1.000","0.000","-99.000"
"A0A9M0","2020-04-22 00:10:00","24.058","100.000","1.300","19.700","0.950","1013.800","0.000","3.700","50.000","2319.000","2.100","80.000","2326.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467080","2020-04-22 00:10:00","7.400","280.000","1.500","21.100","0.870","1014.600","0.000","2.200","240.000","2312.000","1.600","240.000","2314.000","0.000","21.200","1.000","21.100","7.000","0.000","-99.000"
"467540","2020-04-22 00:10:00","8.100","310.000","2.000","24.400","0.810","1011.800","0.000","5.200","10.000","2338.000","2.500","360.000","2342.000","-99.000","24.500","2.000","24.300","5.000","0.000","-99.000"
"467480","2020-04-22 00:10:00","26.900","10.000","1.900","22.500","0.800","1010.600","0.000","5.300","340.000","2317.000","3.100","10.000","2341.000","0.000","22.500","1.000","22.500","1.000","0.000","-99.000"
"467060","2020-04-22 00:10:00","24.900","270.000","3.500","20.600","0.990","1012.200","0.000","5.000","290.000","2327.000","3.400","280.000","2331.000","-99.000","20.700","7.000","20.600","1.000","0.000","-99.000"
"D2F230","2020-04-22 00:10:00","1734.000","230.000","1.500","16.600","0.780","-99.000","0.000","6.000","240.000","2358.000","1.700","210.000","2400.000","-99.000","16.700","1.000","16.600","8.000","-99.000","-99.000"
"466930","2020-04-22 00:10:00","607.100","20.000","5.200","16.300","0.930","946.500","0.000","12.400","360.000","2353.000","5.200","20.000","2354.000","-99.000","16.400","1.000","16.300","6.000","0.000","-99.000"
"467590","2020-04-22 00:10:00","22.300","300.000","0.700","24.800","0.970","1010.000","0.000","1.800","340.000","2313.000","0.700","350.000","2330.000","0.000","25.000","1.000","24.800","7.000","0.000","-99.000"
"467550","2020-04-22 00:10:00","3844.800","260.000","6.300","3.500","-99.000","-99.000","0.000","16.900","270.000","2357.000","6.800","250.000","2356.000","0.000","3.500","7.000","3.400","1.000","0.000","-99.000"
"A0K420","2020-04-22 00:10:00","22.000","30.000","6.400","22.900","0.840","-99.000","0.000","13.600","10.000","2312.000","8.300","20.000","2307.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467660","2020-04-22 00:10:00","9.000","50.000","2.500","25.100","0.870","1011.800","0.000","5.500","50.000","2328.000","2.900","40.000","2350.000","0.000","25.100","1.000","25.000","7.000","0.000","-99.000"
"466920","2020-04-22 00:10:00","6.255","90.000","2.500","21.100","0.840","1012.100","0.000","6.200","90.000","2334.000","3.000","90.000","2341.000","0.000","21.100","1.000","21.100","1.000","0.000","-99.000"
"A0W080","2020-04-22 00:10:00","3.000","40.000","9.700","21.200","0.860","-99.000","0.000","14.300","70.000","2326.000","10.100","40.000","2332.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467110","2020-04-22 00:10:00","48.000","60.000","4.700","17.600","0.770","1013.900","0.000","11.900","70.000","2322.000","5.300","60.000","2348.000","0.000","17.600","1.000","17.600","1.000","0.000","-99.000"
"A0W030","2020-04-22 00:10:00","6.000","60.000","2.900","17.500","0.920","-99.000","0.000","9.800","70.000","2342.000","4.100","60.000","2301.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"468100","2020-04-22 00:20:00","4.000","30.000","2.700","25.300","0.870","1013.200","0.000","3.600","50.000","2359.000","1.900","40.000","2400.000","-99.000","25.400","1.000","25.300","12.000","-99.000","-99.000"
"466990","2020-04-22 00:20:00","16.100","30.000","2.900","22.700","0.860","1011.500","0.000","4.700","30.000","2355.000","2.700","30.000","2400.000","0.000","22.800","11.000","22.600","2.000","0.000","-99.000"
"466900","2020-04-22 00:20:00","19.000","20.000","3.600","18.900","0.920","1014.300","0.000","8.000","340.000","2358.000","3.500","10.000","2358.000","-99.000","19.200","1.000","18.900","17.000","0.000","-99.000"
"A0Z080","2020-04-22 00:20:00","3171.000","280.000","4.700","6.100","0.900","-99.000","0.000","12.900","310.000","2359.000","5.500","270.000","2342.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467990","2020-04-22 00:20:00","97.842","30.000","6.700","13.300","0.870","1007.900","0.000","16.700","360.000","2326.000","6.500","20.000","2347.000","0.000","13.500","10.000","13.200","14.000","0.000","-99.000"
"A0W100","2020-04-22 00:20:00","2.000","40.000","7.700","18.000","0.830","-99.000","0.000","11.100","50.000","2304.000","8.000","40.000","2305.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467350","2020-04-22 00:20:00","10.700","30.000","4.400","21.900","0.900","1013.000","0.000","9.900","10.000","2313.000","5.500","20.000","2301.000","0.000","21.900","2.000","21.800","1.000","0.000","-99.000"
"466880","2020-04-22 00:20:00","11.000","40.000","0.800","20.600","0.880","1014.200","0.000","3.900","100.000","2317.000","2.100","60.000","2310.000","-99.000","20.600","2.000","20.500","1.000","0.000","-99.000"
"466950","2020-04-22 00:20:00","99.000","20.000","8.300","18.300","0.910","1004.600","0.000","15.200","30.000","2346.000","11.000","30.000","2311.000","-99.000","18.500","7.000","18.300","4.000","0.000","-99.000"
"467420","2020-04-22 00:20:00","8.100","10.000","3.700","22.700","0.800","1012.100","0.000","9.100","360.000","2325.000","5.500","360.000","2352.000","-99.000","22.800","1.000","22.600","16.000","0.000","-99.000"
"A0C540","2020-04-22 00:20:00","1374.000","260.000","0.900","14.600","1.000","-99.000","0.000","2.000","100.000","2301.000","1.700","100.000","2304.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466930","2020-04-22 00:20:00","607.100","20.000","5.900","16.200","0.930","946.100","0.500","12.400","360.000","2353.000","5.200","20.000","2354.000","-99.000","16.400","1.000","16.100","18.000","0.000","-99.000"
"467590","2020-04-22 00:20:00","22.300","300.000","1.100","24.600","0.960","1010.000","0.000","1.800","340.000","2313.000","0.700","350.000","2330.000","0.000","25.000","1.000","24.600","15.000","0.000","-99.000"
"CAAH60","2020-04-22 00:20:00","18.000","120.000","0.400","20.400","0.860","-99.000","0.000","2.800","140.000","2302.000","0.800","110.000","2328.000","-99.000","20.400","12.000","20.300","4.000","-99.000","-99.000"
"467550","2020-04-22 00:20:00","3844.800","260.000","6.800","3.700","-99.000","-99.000","0.000","16.900","270.000","2357.000","6.800","250.000","2356.000","0.000","3.700","20.000","3.400","1.000","0.000","-99.000"
"A0K420","2020-04-22 00:20:00","22.000","30.000","5.500","22.900","0.840","-99.000","0.000","13.600","10.000","2312.000","8.300","20.000","2307.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467660","2020-04-22 00:20:00","9.000","50.000","2.600","25.000","0.870","1011.800","0.000","5.500","50.000","2328.000","2.900","40.000","2350.000","0.000","25.100","1.000","25.000","7.000","0.000","-99.000"
"466920","2020-04-22 00:20:00","6.255","100.000","2.900","21.100","0.840","1012.200","0.000","6.200","90.000","2334.000","3.000","90.000","2341.000","0.000","21.100","1.000","21.100","1.000","0.000","-99.000"
"A0W080","2020-04-22 00:20:00","3.000","40.000","9.200","21.200","0.860","-99.000","0.000","14.300","70.000","2326.000","10.100","40.000","2332.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467110","2020-04-22 00:20:00","48.000","60.000","5.000","17.500","0.770","1013.900","0.000","11.900","70.000","2322.000","5.300","60.000","2348.000","0.000","17.600","1.000","17.500","14.000","0.000","-99.000"
"A0W030","2020-04-22 00:20:00","6.000","40.000","3.000","17.500","0.920","-99.000","0.000","9.800","70.000","2342.000","4.100","60.000","2301.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467300","2020-04-22 00:20:00","44.500","30.000","9.400","23.400","0.800","1009.100","0.000","12.700","40.000","2305.000","9.900","20.000","2324.000","-99.000","23.400","1.000","23.200","12.000","0.000","-99.000"
"467610","2020-04-22 00:20:00","33.300","20.000","3.500","23.500","0.860","1008.500","0.000","6.800","30.000","2310.000","3.800","20.000","2301.000","0.000","23.700","1.000","23.500","15.000","0.000","-99.000"
"A2K570","2020-04-22 00:20:00","90.000","60.000","0.700","21.400","0.990","-99.000","0.000","3.200","320.000","2315.000","2.000","300.000","2306.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466940","2020-04-22 00:20:00","26.700","10.000","5.600","19.000","0.990","1012.800","1.500","8.900","20.000","2331.000","5.000","10.000","2333.000","0.000","19.300","1.000","19.000","16.000","0.000","-99.000"
"467410","2020-04-22 00:20:00","13.800","10.000","5.500","23.000","0.830","1010.900","0.000","9.100","10.000","2334.000","5.800","360.000","2335.000","0.000","23.200","1.000","23.000","8.000","0.000","-99.000"
"467650","2020-04-22 00:20:00","1014.800","0.000","0.100","18.500","0.900","-99.000","0.000","1.500","280.000","2359.000","0.200","0.000","2312.000","0.000","18.800","1.000","18.500","19.000","0.000","-99.000"
"467620","2020-04-22 00:20:00","324.000","40.000","3.300","23.800","0.960","976.100","0.000","5.000","30.000","2353.000","4.300","30.000","2356.000","0.000","23.800","1.000","23.700","9.000","0.000","-99.000"
"467490","2020-04-22 00:20:00","84.000","330.000","1.800","21.800","0.820","1004.400","0.000","4.800","10.000","2302.000","2.500","360.000","2306.000","0.000","21.900","1.000","21.800","11.000","0.000","-99.000"
"467571","2020-04-22 00:20:00","26.900","10.000","3.300","19.500","0.930","1012.300","0.000","8.400","40.000","2334.000","2.900","10.000","2341.000","0.000","19.700","1.000","19.500","12.000","0.000","-99.000"
"467050","2020-04-22 00:20:00","20.600","40.000","7.900","18.600","0.970","1014.000","0.000","12.600","30.000","2333.000","7.500","40.000","2322.000","0.000","18.700","1.000","18.500","5.000","0.000","-99.000"
"A0G720","2020-04-22 00:20:00","37.000","330.000","1.500","21.600","0.850","-99.000","0.000","3.400","30.000","-99.000","1.400","340.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"D2F230","2020-04-22 00:20:00","1734.000","220.000","1.500","16.700","0.780","-99.000","0.000","6.000","240.000","2358.000","1.700","210.000","2400.000","-99.000","16.700","1.000","16.600","8.000","-99.000","-99.000"
"467530","2020-04-22 00:20:00","2413.400","30.000","0.800","11.300","0.690","-99.000","0.000","5.300","280.000","2332.000","1.600","240.000","2341.000","-99.000","11.900","1.000","11.300","20.000","0.000","-99.000"
"467770","2020-04-22 00:20:00","7.200","360.000","4.600","20.900","0.810","1011.600","0.000","11.100","20.000","2321.000","5.600","350.000","2326.000","-99.000","21.100","5.000","20.900","15.000","0.000","-99.000"
"A0T780","2020-04-22 00:20:00","83.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467440","2020-04-22 00:20:00","2.300","360.000","2.700","25.200","0.760","1012.700","0.000","7.000","10.000","2316.000","4.900","360.000","2356.000","0.000","25.400","1.000","25.200","15.000","0.000","-99.000"
"469020","2020-04-22 00:20:00","4.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","5.800","50.000","2314.000","2.400","40.000","2318.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","10.000"
"466910","2020-04-22 00:20:00","832.600","990.000","1.700","15.000","0.970","-99.000","0.000","7.400","360.000","2323.000","2.500","80.000","2324.000","0.000","15.200","2.000","15.000","16.000","0.000","-99.000"
"A0A9M0","2020-04-22 00:20:00","24.058","90.000","2.000","19.700","0.940","1013.700","0.000","3.700","50.000","2319.000","2.100","80.000","2326.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467080","2020-04-22 00:20:00","7.400","280.000","1.100","21.100","0.870","1014.400","0.000","2.200","240.000","2312.000","1.600","240.000","2314.000","0.000","21.200","1.000","21.000","13.000","0.000","-99.000"
"467540","2020-04-22 00:20:00","8.100","290.000","2.300","24.200","0.810","1011.800","0.000","5.200","10.000","2338.000","2.500","360.000","2342.000","-99.000","24.500","2.000","24.200","14.000","0.000","-99.000"
