"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","24R","H_FX","H_XD","H_FXT","H_F10","H_10D","H_F10T","H_UVI","D_TX","D_TXT","D_TN","D_TNT","D_TS","H_VIS"
"467571","2020-04-03 00:00:00","26.900","70.000","0.800","18.800","0.840","1015.800","19.000","3.900","10.000","2313.000","2.100","360.000","2320.000","0.000","22.700","1346.000","16.200","501.000","0.300","-99.000"
"467490","2020-04-03 00:00:00","84.000","310.000","0.900","19.800","0.810","1008.500","20.000","2.700","350.000","2344.000","1.100","350.000","2344.000","0.000","25.600","1238.000","17.800","614.000","2.200","-99.000"
"467620","2020-04-03 00:00:00","324.000","20.000","5.800","20.900","0.880","981.100","0.500","15.700","40.000","2309.000","8.500","20.000","2309.000","0.000","23.300","1209.000","18.600","45.000","0.900","-99.000"
"467650","2020-04-03 00:00:00","1014.800","210.000","0.600","16.500","0.890","-99.000","10.500","3.200","210.000","2311.000","2.600","200.000","2330.000","0.000","22.400","1327.000","14.700","806.000","0.600","-99.000"
"467410","2020-04-03 00:00:00","13.800","360.000","2.500","21.200","-99.000","1015.000","0.000","6.300","360.000","2348.000","3.700","360.000","2352.000","0.000","24.700","1403.000","18.700","421.000","0.000","-99.000"
"466940","2020-04-03 00:00:00","26.700","0.000","0.000","18.600","0.980","1016.000","17.000","1.400","240.000","2344.000","0.200","0.000","2341.000","0.000","19.900","1445.000","16.800","541.000","0.000","-99.000"
"467420","2020-04-03 00:00:00","8.100","10.000","3.100","20.600","0.810","1016.100","0.000","5.200","30.000","2350.000","3.400","360.000","2350.000","-99.000","24.600","1401.000","18.200","421.000","0.000","-99.000"
"466950","2020-04-03 00:00:00","99.000","40.000","6.900","19.000","0.850","1008.100","6.000","11.300","30.000","2304.000","7.600","50.000","2310.000","-99.000","19.600","1302.000","16.600","34.000","0.000","-99.000"
"A2K570","2020-04-03 00:00:00","90.000","60.000","0.300","19.100","0.990","-99.000","0.000","3.900","30.000","2312.000","2.300","20.000","2313.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"469020","2020-04-03 00:00:00","4.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466910","2020-04-03 00:00:00","832.600","90.000","3.200","14.600","0.960","-99.000","14.000","10.400","100.000","2355.000","3.800","90.000","2313.000","0.000","18.200","1208.000","10.600","1.000","0.600","-99.000"
"A0A9M0","2020-04-03 00:00:00","24.058","230.000","1.000","17.500","0.970","1016.900","10.500","1.600","230.000","2359.000","1.000","230.000","2357.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467080","2020-04-03 00:00:00","7.400","220.000","0.700","19.400","0.880","1018.600","4.500","2.200","270.000","2321.000","1.400","280.000","2326.000","0.000","21.800","1344.000","16.300","238.000","0.000","-99.000"
"467540","2020-04-03 00:00:00","8.100","20.000","2.700","23.000","0.710","1017.200","0.000","6.400","40.000","2359.000","3.000","20.000","2305.000","-99.000","25.400","1413.000","21.000","157.000","0.100","-99.000"
"467480","2020-04-03 00:00:00","26.900","10.000","2.300","20.300","0.840","1014.500","1.000","5.100","20.000","2321.000","3.000","20.000","2330.000","0.000","24.300","1256.000","17.600","448.000","0.200","-99.000"
"467060","2020-04-03 00:00:00","24.900","250.000","1.800","19.000","0.980","1016.400","1.500","3.700","240.000","2302.000","2.500","240.000","2308.000","-99.000","21.800","1241.000","16.600","152.000","0.200","-99.000"
"D2F230","2020-04-03 00:00:00","1734.000","320.000","0.300","12.600","0.990","-99.000","12.500","1.100","30.000","2359.000","0.300","320.000","2400.000","-99.000","18.900","1528.000","11.000","614.000","-99.000","-99.000"
"466930","2020-04-03 00:00:00","607.100","30.000","3.600","15.700","0.940","949.400","16.000","11.300","20.000","2356.000","4.000","30.000","2356.000","-99.000","20.000","1156.000","12.200","3.000","1.400","-99.000"
"467590","2020-04-03 00:00:00","22.300","50.000","3.400","23.900","0.800","1014.200","0.000","15.000","80.000","2314.000","6.100","70.000","2314.000","0.000","26.900","1418.000","21.700","45.000","2.100","-99.000"
"CAAH60","2020-04-03 00:00:00","18.000","990.000","0.400","19.000","0.860","-99.000","11.500","2.900","60.000","2304.000","0.600","100.000","2353.000","-99.000","21.500","1240.000","15.800","457.000","-99.000","-99.000"
"467550","2020-04-03 00:00:00","3844.800","260.000","3.400","2.500","0.890","-99.000","-99.000","14.400","260.000","2309.000","7.600","290.000","2301.000","-99.000","7.300","1430.000","-4.900","1625.000","0.600","-99.000"
"A0K420","2020-04-03 00:00:00","22.000","20.000","7.500","21.100","0.850","-99.000","0.500","13.900","30.000","2359.000","8.100","20.000","2318.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467660","2020-04-03 00:00:00","9.000","340.000","1.000","21.400","0.800","1017.900","0.000","4.100","350.000","2335.000","1.300","340.000","2328.000","0.000","25.000","1406.000","19.500","233.000","1.600","-99.000"
"466920","2020-04-03 00:00:00","6.255","90.000","2.600","19.900","0.860","1015.300","15.000","7.800","100.000","2339.000","4.200","90.000","2345.000","0.000","23.000","1314.000","16.600","541.000","0.700","-99.000"
"A0W080","2020-04-03 00:00:00","3.000","30.000","9.400","19.200","0.890","-99.000","1.000","15.100","80.000","2356.000","9.600","30.000","2329.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467110","2020-04-03 00:00:00","48.000","50.000","3.200","14.900","0.900","1017.200","9.000","7.200","70.000","2343.000","3.900","60.000","2328.000","0.000","20.900","1342.000","13.400","527.000","1.000","-99.000"
"A0W030","2020-04-03 00:00:00","6.000","40.000","2.300","15.200","0.970","-99.000","7.500","5.200","10.000","2312.000","2.700","30.000","2306.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467050","2020-04-03 00:00:00","20.600","40.000","6.100","19.000","0.920","1017.400","15.500","13.200","50.000","2334.000","7.300","40.000","2327.000","0.000","21.200","1336.000","16.200","424.000","0.300","-99.000"
"A0G720","2020-04-03 00:00:00","37.000","320.000","1.600","19.300","0.920","-99.000","8.000","3.900","320.000","-99.000","1.800","320.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
