"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","24R","H_FX","H_XD","H_FXT","H_F10","H_10D","H_F10T","H_UVI","D_TX","D_TXT","D_TN","D_TNT","D_TS","H_VIS"
"CAE070","2020-10-30 00:00:00","77.000","30.000","6.000","23.200","0.740","-99.000","0.000","12.900","10.000","2337.000","7.200","30.000","2340.000","-99.000","27.200","1130.000","22.000","101.000","-99.000","-99.000"
"CAF010","2020-10-30 00:00:00","150.000","350.000","3.100","22.300","0.790","-99.000","0.000","6.300","350.000","2338.000","3.500","350.000","2334.000","-99.000","29.100","1218.000","22.100","1953.000","-99.000","-99.000"
"CAD010","2020-10-30 00:00:00","36.000","30.000","4.300","23.500","0.710","-99.000","0.000","10.100","50.000","2309.000","5.400","40.000","2313.000","-99.000","27.200","1237.000","23.000","1809.000","-99.000","-99.000"
"CAE010","2020-10-30 00:00:00","266.000","20.000","1.500","21.100","0.820","-99.000","0.000","5.800","40.000","2336.000","2.100","30.000","2339.000","-99.000","27.500","1347.000","20.000","217.000","-99.000","-99.000"
"CAF060","2020-10-30 00:00:00","117.000","30.000","7.000","22.800","0.610","-99.000","0.000","12.000","40.000","2312.000","7.400","30.000","2316.000","-99.000","26.500","1114.000","22.300","1854.000","-99.000","-99.000"
"CAE040","2020-10-30 00:00:00","97.000","30.000","4.400","22.800","0.730","-99.000","0.000","9.400","30.000","2334.000","5.500","20.000","2326.000","-99.000","28.000","1239.000","21.000","208.000","-99.000","-99.000"
"CAE060","2020-10-30 00:00:00","28.000","40.000","6.000","23.100","0.740","-99.000","0.000","10.400","50.000","2306.000","7.400","60.000","2302.000","-99.000","26.700","1110.000","23.000","1801.000","-99.000","-99.000"
"CAAH60","2020-10-30 00:00:00","18.000","110.000","0.800","-99.000","0.800","-99.000","-99.000","4.700","110.000","0.000","1.000","90.000","2341.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"CAE080","2020-10-30 00:00:00","64.000","30.000","4.800","23.000","0.760","-99.000","0.000","9.100","20.000","2320.000","5.700","30.000","2337.000","-99.000","27.100","1120.000","21.500","220.000","-99.000","-99.000"
"A0W080","2020-10-30 00:00:00","3.000","30.000","11.100","23.800","0.670","-99.000","0.000","18.100","50.000","2329.000","11.800","30.000","2352.000","-99.000","25.700","1105.000","23.000","1940.000","-99.000","-99.000"
"CAF050","2020-10-30 00:00:00","85.000","200.000","1.300","23.000","0.800","-99.000","0.000","2.600","180.000","2324.000","2.200","180.000","2332.000","-99.000","29.700","1225.000","22.500","302.000","-99.000","-99.000"
"CAL010","2020-10-30 00:00:00","46.000","30.000","1.100","22.300","0.840","-99.000","0.000","3.200","330.000","2305.000","1.800","340.000","2308.000","-99.000","29.700","1304.000","22.000","2234.000","-99.000","-99.000"
"CAF080","2020-10-30 00:00:00","208.000","30.000","5.500","21.700","0.820","-99.000","0.000","9.100","30.000","2356.000","6.000","30.000","2341.000","-99.000","27.300","1143.000","21.500","1912.000","-99.000","-99.000"
"CAE090","2020-10-30 00:00:00","89.000","30.000","6.500","22.600","0.750","-99.000","0.000","12.100","40.000","2304.000","6.800","30.000","2313.000","-99.000","27.100","1139.000","22.500","147.000","-99.000","-99.000"
"CAE050","2020-10-30 00:00:00","339.000","40.000","5.700","21.100","0.830","-99.000","0.000","10.000","40.000","2324.000","5.800","40.000","2325.000","-99.000","27.600","1223.000","21.000","526.000","-99.000","-99.000"
"A2K570","2020-10-30 00:00:00","90.000","130.000","0.600","21.100","0.990","-99.000","0.000","2.400","300.000","2319.000","1.200","280.000","2324.000","-99.000","30.300","1355.000","20.700","2231.000","-99.000","-99.000"
"CAE030","2020-10-30 00:00:00","76.000","20.000","2.900","23.300","0.560","-99.000","0.000","8.600","20.000","2325.000","3.500","30.000","2339.000","-99.000","28.600","1145.000","20.000","217.000","-99.000","-99.000"
