"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","24R","H_FX","H_XD","H_FXT","H_F10","H_10D","H_F10T","H_UVI","D_TX","D_TXT","D_TN","D_TNT","D_TS","H_VIS"
"A0W100","2020-01-03 00:00:00","2.000","360.000","2.400","15.900","0.820","-99.000","0.000","6.200","10.000","2330.000","3.600","20.000","2304.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467060","2020-01-03 00:10:00","24.900","270.000","2.300","17.300","0.940","1021.600","0.000","4.300","270.000","2327.000","3.000","270.000","2331.000","-99.000","17.300","2.000","17.200","1.000","0.000","-99.000"
"466950","2020-01-03 00:10:00","99.000","80.000","5.000","18.500","0.690","1012.900","0.000","9.400","90.000","2315.000","5.800","80.000","2315.000","-99.000","18.600","1.000","18.500","6.000","0.000","-99.000"
"467420","2020-01-03 00:10:00","8.100","340.000","0.400","17.500","0.840","1022.000","0.000","1.100","340.000","2315.000","0.200","0.000","2320.000","-99.000","17.500","1.000","17.500","1.000","0.000","-99.000"
"466940","2020-01-03 00:10:00","26.700","230.000","0.600","16.300","0.900","1020.700","0.000","1.800","200.000","2354.000","0.600","220.000","2359.000","0.000","16.400","4.000","16.200","1.000","0.000","-99.000"
"467410","2020-01-03 00:10:00","13.800","290.000","0.600","18.500","0.850","1020.700","0.000","1.400","270.000","2329.000","0.200","0.000","2331.000","0.000","18.600","1.000","18.500","4.000","0.000","-99.000"
"467650","2020-01-03 00:10:00","1014.800","130.000","2.600","12.500","0.880","-99.000","0.000","3.400","120.000","2400.000","2.500","130.000","2400.000","0.000","13.000","5.000","12.500","9.000","0.000","-99.000"
"467620","2020-01-03 00:10:00","324.000","10.000","5.500","18.700","0.790","986.300","0.000","13.900","40.000","2317.000","6.000","20.000","2308.000","0.000","18.800","1.000","18.700","2.000","0.000","-99.000"
"467490","2020-01-03 00:10:00","84.000","120.000","0.500","16.200","0.920","1012.900","0.000","1.300","60.000","2318.000","0.600","120.000","2400.000","0.000","16.300","1.000","16.100","3.000","0.000","-99.000"
"467571","2020-01-03 00:10:00","26.900","60.000","1.100","16.200","0.830","1019.300","0.000","4.100","50.000","2301.000","1.600","70.000","2308.000","0.000","16.300","3.000","16.100","8.000","0.000","-99.000"
"466990","2020-01-03 00:10:00","16.100","270.000","1.500","18.800","0.830","1022.600","-99.000","1.900","270.000","2351.000","1.300","260.000","2301.000","0.000","18.900","1.000","18.800","3.000","0.000","-99.000"
"466900","2020-01-03 00:10:00","19.000","150.000","2.200","19.500","0.650","1020.900","0.000","8.000","130.000","2309.000","2.300","130.000","2349.000","-99.000","19.600","1.000","19.500","5.000","0.000","-99.000"
"A0Z080","2020-01-03 00:10:00","3171.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467990","2020-01-03 00:10:00","97.842","360.000","2.700","13.900","0.900","1015.900","0.000","7.300","320.000","2348.000","2.900","360.000","2350.000","0.000","13.900","6.000","13.800","1.000","0.000","-99.000"
"A0W100","2020-01-03 00:10:00","2.000","10.000","2.800","16.000","0.820","-99.000","0.000","6.200","10.000","2330.000","3.600","20.000","2304.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467350","2020-01-03 00:10:00","10.700","10.000","2.300","17.600","0.990","1022.300","0.000","5.200","10.000","2311.000","2.900","20.000","2307.000","0.000","17.600","6.000","17.500","1.000","0.000","-99.000"
"466880","2020-01-03 00:10:00","11.000","60.000","3.400","18.500","0.770","1022.300","0.000","6.800","60.000","2345.000","3.800","60.000","2341.000","-99.000","18.500","1.000","18.400","5.000","0.000","-99.000"
"A2K570","2020-01-03 00:10:00","90.000","130.000","0.400","14.500","0.990","-99.000","0.000","0.000","0.000","2301.000","0.000","0.000","2301.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467610","2020-01-03 00:10:00","33.300","350.000","2.800","19.000","0.750","1020.200","0.000","5.200","360.000","2318.000","3.200","360.000","2357.000","0.000","19.100","1.000","19.000","9.000","0.000","-99.000"
"467300","2020-01-03 00:10:00","44.500","10.000","5.200","19.300","0.880","1018.500","0.000","7.400","30.000","2313.000","5.900","30.000","2320.000","-99.000","19.400","1.000","19.300","7.000","0.000","-99.000"
"A0C540","2020-01-03 00:10:00","1374.000","110.000","1.100","9.600","0.810","-99.000","0.000","2.100","120.000","2357.000","1.800","110.000","2400.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"468100","2020-01-03 00:10:00","4.000","60.000","4.900","22.500","0.820","1022.300","0.000","9.200","70.000","2314.000","5.800","70.000","2314.000","-99.000","22.500","4.000","22.400","1.000","-99.000","10.000"
"467440","2020-01-03 00:10:00","2.300","30.000","1.000","19.600","0.810","1023.100","0.000","1.700","350.000","2302.000","1.300","350.000","2301.000","0.000","19.600","5.000","19.400","1.000","0.000","-99.000"
"A0T780","2020-01-03 00:10:00","83.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467770","2020-01-03 00:10:00","7.200","360.000","0.700","16.500","0.850","1019.900","0.000","2.000","10.000","2309.000","1.500","10.000","2316.000","-99.000","16.500","1.000","16.400","5.000","0.000","-99.000"
"467530","2020-01-03 00:10:00","2413.400","50.000","1.000","6.000","0.650","-99.000","0.000","4.300","90.000","2303.000","2.100","80.000","2339.000","-99.000","6.300","2.000","5.700","5.000","0.000","-99.000"
"A0G720","2020-01-03 00:10:00","37.000","0.000","0.100","15.700","0.980","-99.000","0.000","0.700","120.000","-99.000","0.500","120.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467050","2020-01-03 00:10:00","20.600","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"A0W030","2020-01-03 00:10:00","6.000","20.000","1.100","15.100","0.840","-99.000","0.000","3.100","10.000","2302.000","0.800","20.000","2307.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467110","2020-01-03 00:10:00","48.000","30.000","2.100","14.300","0.850","1022.400","0.000","5.200","40.000","2304.000","2.900","40.000","2305.000","0.000","14.500","5.000","14.300","1.000","0.000","-99.000"
"A0W080","2020-01-03 00:10:00","3.000","20.000","5.400","17.500","0.900","-99.000","0.000","9.700","40.000","2314.000","6.600","20.000","2315.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466920","2020-01-03 00:10:00","6.255","80.000","3.800","18.200","0.770","1020.000","0.000","7.400","90.000","2311.000","4.400","90.000","2311.000","0.000","18.300","1.000","18.200","6.000","0.000","-99.000"
"467660","2020-01-03 00:10:00","9.000","350.000","0.900","19.800","0.740","1023.600","0.000","4.300","10.000","2355.000","1.300","350.000","2355.000","0.000","19.800","2.000","19.700","1.000","0.000","-99.000"
"A0K420","2020-01-03 00:10:00","22.000","30.000","2.800","18.800","0.900","-99.000","0.000","6.100","30.000","2323.000","4.500","20.000","2302.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467550","2020-01-03 00:10:00","3844.800","290.000","3.900","0.800","0.200","-99.000","0.000","8.800","330.000","2344.000","5.300","300.000","2351.000","0.000","0.800","9.000","0.400","4.000","0.000","-99.000"
"CAAH60","2020-01-03 00:10:00","18.000","290.000","0.400","17.300","0.750","-99.000","0.000","2.500","20.000","2306.000","0.600","50.000","2301.000","-99.000","17.500","4.000","17.300","10.000","-99.000","-99.000"
"467590","2020-01-03 00:10:00","22.300","350.000","0.800","21.900","0.730","1020.500","0.000","8.300","70.000","2332.000","3.500","80.000","2337.000","0.000","22.000","7.000","21.800","1.000","0.000","-99.000"
"466930","2020-01-03 00:10:00","607.100","20.000","1.700","14.100","0.800","953.300","0.000","6.800","20.000","2303.000","1.600","20.000","2303.000","-99.000","14.200","9.000","13.900","4.000","0.000","-99.000"
"D2F230","2020-01-03 00:10:00","1734.000","10.000","0.400","3.700","0.980","-99.000","0.000","1.300","30.000","2324.000","0.600","20.000","2324.000","-99.000","3.800","2.000","3.600","8.000","-99.000","-99.000"
"467480","2020-01-03 00:10:00","26.900","0.000","0.000","15.900","0.890","1019.600","0.000","1.400","290.000","2303.000","0.400","300.000","2305.000","0.000","16.200","5.000","15.900","10.000","0.000","-99.000"
"467540","2020-01-03 00:10:00","8.100","20.000","2.800","21.700","0.670","1022.800","0.000","7.300","350.000","2305.000","3.700","10.000","2310.000","-99.000","21.900","6.000","21.700","2.000","0.000","-99.000"
"467080","2020-01-03 00:10:00","7.400","280.000","1.000","17.400","0.860","1024.000","0.000","2.800","300.000","2322.000","1.900","290.000","2324.000","0.000","17.500","6.000","17.300","3.000","0.000","-99.000"
"A0A9M0","2020-01-03 00:10:00","24.058","0.000","0.100","13.600","0.980","1020.900","0.000","1.500","80.000","2324.000","0.700","100.000","2331.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466910","2020-01-03 00:10:00","832.600","70.000","6.700","12.300","0.880","-99.000","0.000","11.800","80.000","2358.000","6.200","80.000","2352.000","0.000","12.300","1.000","12.200","6.000","0.000","-99.000"
"469020","2020-01-03 00:10:00","4.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","12.500","40.000","2324.000","6.000","30.000","2329.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467610","2020-01-03 00:20:00","33.300","350.000","2.800","18.900","0.740","1020.100","0.000","5.200","360.000","2318.000","3.200","360.000","2357.000","0.000","19.100","1.000","18.900","18.000","0.000","-99.000"
"467300","2020-01-03 00:20:00","44.500","10.000","5.100","19.300","0.880","1018.500","0.000","7.400","30.000","2313.000","5.900","30.000","2320.000","-99.000","19.400","1.000","19.300","7.000","0.000","-99.000"
"A0C540","2020-01-03 00:20:00","1374.000","100.000","0.800","8.900","0.880","-99.000","0.000","2.100","120.000","2357.000","1.800","110.000","2400.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"468100","2020-01-03 00:20:00","4.000","60.000","5.200","22.500","0.810","1022.300","0.000","9.200","70.000","2314.000","5.800","70.000","2314.000","-99.000","22.600","11.000","22.400","1.000","-99.000","10.000"
"467440","2020-01-03 00:20:00","2.300","30.000","1.200","19.700","0.810","1023.000","0.000","1.700","350.000","2302.000","1.300","350.000","2301.000","0.000","19.900","16.000","19.400","1.000","0.000","-99.000"
"A0T780","2020-01-03 00:20:00","83.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467770","2020-01-03 00:20:00","7.200","60.000","0.700","16.800","0.850","1019.900","0.000","2.000","10.000","2309.000","1.500","10.000","2316.000","-99.000","16.800","20.000","16.400","5.000","0.000","-99.000"
"467530","2020-01-03 00:20:00","2413.400","80.000","1.400","5.700","0.650","-99.000","0.000","4.300","90.000","2303.000","2.100","80.000","2339.000","-99.000","6.300","2.000","5.600","16.000","0.000","-99.000"
"A0G720","2020-01-03 00:20:00","37.000","0.000","0.000","15.700","0.980","-99.000","0.000","0.700","120.000","-99.000","0.500","120.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467050","2020-01-03 00:20:00","20.600","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"A0W030","2020-01-03 00:20:00","6.000","20.000","1.200","15.200","0.830","-99.000","0.000","3.100","10.000","2302.000","0.800","20.000","2307.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467110","2020-01-03 00:20:00","48.000","30.000","2.300","14.400","0.850","1022.300","0.000","5.200","40.000","2304.000","2.900","40.000","2305.000","0.000","14.500","5.000","14.300","1.000","0.000","-99.000"
"A0W080","2020-01-03 00:20:00","3.000","30.000","5.300","17.500","0.900","-99.000","0.000","9.700","40.000","2314.000","6.600","20.000","2315.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466920","2020-01-03 00:20:00","6.255","70.000","3.900","18.100","0.770","1019.900","0.000","7.400","90.000","2311.000","4.400","90.000","2311.000","0.000","18.300","1.000","18.100","16.000","0.000","-99.000"
"469020","2020-01-03 00:20:00","4.500","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","12.500","40.000","2324.000","6.000","30.000","2329.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"466910","2020-01-03 00:20:00","832.600","80.000","6.200","12.400","0.870","-99.000","0.000","11.800","80.000","2358.000","6.200","80.000","2352.000","0.000","12.400","18.000","12.200","6.000","0.000","-99.000"
"A0A9M0","2020-01-03 00:20:00","24.058","0.000","0.100","13.600","0.980","1020.700","0.000","1.500","80.000","2324.000","0.700","100.000","2331.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467080","2020-01-03 00:20:00","7.400","270.000","1.300","17.400","0.850","1023.800","0.000","2.800","300.000","2322.000","1.900","290.000","2324.000","0.000","17.500","6.000","17.300","3.000","0.000","-99.000"
"467540","2020-01-03 00:20:00","8.100","20.000","2.900","21.800","0.660","1022.900","0.000","7.300","350.000","2305.000","3.700","10.000","2310.000","-99.000","21.900","6.000","21.700","2.000","0.000","-99.000"
"467480","2020-01-03 00:20:00","26.900","0.000","0.000","15.800","0.880","1019.500","0.000","1.400","290.000","2303.000","0.400","300.000","2305.000","0.000","16.200","5.000","15.800","13.000","0.000","-99.000"
"467060","2020-01-03 00:20:00","24.900","260.000","2.100","17.200","0.940","1021.500","0.000","4.300","270.000","2327.000","3.000","270.000","2331.000","-99.000","17.300","2.000","17.200","1.000","0.000","-99.000"
"D2F230","2020-01-03 00:20:00","1734.000","20.000","0.400","3.600","0.980","-99.000","0.000","1.300","30.000","2324.000","0.600","20.000","2324.000","-99.000","3.800","2.000","3.500","18.000","-99.000","-99.000"
"466930","2020-01-03 00:20:00","607.100","30.000","1.400","13.900","0.820","953.400","0.000","6.800","20.000","2303.000","1.600","20.000","2303.000","-99.000","14.200","9.000","13.900","4.000","0.000","-99.000"
"467590","2020-01-03 00:20:00","22.300","80.000","1.500","21.900","0.730","1020.300","0.000","8.300","70.000","2332.000","3.500","80.000","2337.000","0.000","22.000","7.000","21.800","1.000","0.000","-99.000"
"CAAH60","2020-01-03 00:20:00","18.000","70.000","0.600","17.500","0.730","-99.000","0.000","2.500","20.000","2306.000","0.600","50.000","2301.000","-99.000","17.500","4.000","17.200","12.000","-99.000","-99.000"
"467550","2020-01-03 00:20:00","3844.800","300.000","4.200","0.300","0.220","-99.000","0.000","8.800","330.000","2344.000","5.300","300.000","2351.000","0.000","0.800","9.000","0.300","18.000","0.000","-99.000"
"A0K420","2020-01-03 00:20:00","22.000","30.000","2.600","18.700","0.900","-99.000","0.000","6.100","30.000","2323.000","4.500","20.000","2302.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467660","2020-01-03 00:20:00","9.000","330.000","0.900","20.100","0.720","1023.500","0.000","4.300","10.000","2355.000","1.300","350.000","2355.000","0.000","20.100","17.000","19.700","1.000","0.000","-99.000"
"A0Z080","2020-01-03 00:20:00","3171.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467420","2020-01-03 00:20:00","8.100","320.000","0.400","17.400","0.840","1021.900","0.000","1.100","340.000","2315.000","0.200","0.000","2320.000","-99.000","17.500","1.000","17.400","18.000","0.000","-99.000"
"466950","2020-01-03 00:20:00","99.000","80.000","5.800","18.500","0.690","1012.700","0.000","9.400","90.000","2315.000","5.800","80.000","2315.000","-99.000","18.600","1.000","18.500","6.000","0.000","-99.000"
"466880","2020-01-03 00:20:00","11.000","60.000","3.500","18.500","0.760","1022.100","0.000","6.800","60.000","2345.000","3.800","60.000","2341.000","-99.000","18.600","12.000","18.400","5.000","0.000","-99.000"
"466900","2020-01-03 00:20:00","19.000","140.000","2.300","19.700","0.640","1020.800","0.000","8.000","130.000","2309.000","2.300","130.000","2349.000","-99.000","19.700","11.000","19.500","5.000","0.000","-99.000"
"467990","2020-01-03 00:20:00","97.842","360.000","2.700","13.900","0.900","1015.800","0.000","7.300","320.000","2348.000","2.900","360.000","2350.000","0.000","13.900","6.000","13.800","1.000","0.000","-99.000"
"A0W100","2020-01-03 00:20:00","2.000","360.000","2.100","15.900","0.820","-99.000","0.000","6.200","10.000","2330.000","3.600","20.000","2304.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"467350","2020-01-03 00:20:00","10.700","10.000","3.000","17.700","0.990","1022.200","0.000","5.200","10.000","2311.000","2.900","20.000","2307.000","0.000","17.700","12.000","17.500","1.000","0.000","-99.000"
"466990","2020-01-03 00:20:00","16.100","280.000","1.100","18.900","0.820","1022.600","-99.000","1.900","270.000","2351.000","1.300","260.000","2301.000","0.000","18.900","1.000","18.800","3.000","0.000","-99.000"
"467571","2020-01-03 00:20:00","26.900","70.000","1.000","16.100","0.830","1019.300","0.000","4.100","50.000","2301.000","1.600","70.000","2308.000","0.000","16.300","3.000","16.100","8.000","0.000","-99.000"
"467490","2020-01-03 00:20:00","84.000","100.000","0.300","16.000","0.930","1012.800","0.000","1.300","60.000","2318.000","0.600","120.000","2400.000","0.000","16.300","1.000","16.000","18.000","0.000","-99.000"
"467620","2020-01-03 00:20:00","324.000","20.000","4.800","18.600","0.780","986.200","0.000","13.900","40.000","2317.000","6.000","20.000","2308.000","0.000","18.800","1.000","18.500","17.000","0.000","-99.000"
"467650","2020-01-03 00:20:00","1014.800","140.000","2.400","12.500","0.850","-99.000","0.000","3.400","120.000","2400.000","2.500","130.000","2400.000","0.000","13.000","5.000","12.400","13.000","0.000","-99.000"
"467410","2020-01-03 00:20:00","13.800","280.000","1.100","18.300","0.860","1020.600","0.000","1.400","270.000","2329.000","0.200","0.000","2331.000","0.000","18.600","1.000","18.300","18.000","0.000","-99.000"
