"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","24R","H_FX","H_XD","H_FXT","H_F10","H_10D","H_F10T","H_UVI","D_TX","D_TXT","D_TN","D_TNT","D_TS","H_VIS"
"CAF060","2020-10-13 00:00:00","117.000","50.000","1.800","24.800","0.750","-99.000","0.000","5.400","30.000","2339.000","3.500","30.000","2302.000","-99.000","28.300","1330.000","23.800","420.000","-99.000","-99.000"
"CAE040","2020-10-13 00:00:00","97.000","20.000","2.500","25.000","0.860","-99.000","0.000","5.000","20.000","2326.000","3.200","10.000","2332.000","-99.000","29.000","1515.000","23.600","656.000","-99.000","-99.000"
"CAE060","2020-10-13 00:00:00","28.000","30.000","3.400","25.300","0.880","-99.000","1.000","9.900","50.000","2308.000","6.000","40.000","2310.000","-99.000","27.600","1130.000","23.800","545.000","-99.000","-99.000"
"CAAH60","2020-10-13 00:00:00","18.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000"
"CAE080","2020-10-13 00:00:00","64.000","30.000","3.700","24.800","0.920","-99.000","0.000","6.500","20.000","0.000","3.700","20.000","2356.000","-99.000","29.000","1232.000","23.800","606.000","-99.000","-99.000"
"A0W080","2020-10-13 00:00:00","3.000","40.000","8.800","25.100","0.890","-99.000","0.000","14.900","70.000","2307.000","9.600","40.000","2341.000","-99.000","26.600","1039.000","23.900","149.000","-99.000","-99.000"
"CAE070","2020-10-13 00:00:00","77.000","20.000","2.200","24.800","0.910","-99.000","0.000","5.500","20.000","2302.000","3.700","20.000","2320.000","-99.000","29.300","1400.000","24.000","250.000","-99.000","-99.000"
"CAD010","2020-10-13 00:00:00","36.000","50.000","4.000","25.800","0.860","-99.000","1.000","7.800","90.000","2356.000","4.000","30.000","2310.000","-99.000","27.800","1340.000","23.800","559.000","-99.000","-99.000"
"CAF010","2020-10-13 00:00:00","150.000","360.000","1.500","25.000","0.870","-99.000","0.000","5.900","350.000","2310.000","2.700","350.000","2301.000","-99.000","31.800","1234.000","24.000","402.000","-99.000","-99.000"
"CAF050","2020-10-13 00:00:00","85.000","350.000","1.200","25.800","0.860","-99.000","0.000","4.000","260.000","2316.000","2.900","260.000","2323.000","-99.000","32.600","1309.000","24.500","413.000","-99.000","-99.000"
"CAL010","2020-10-13 00:00:00","46.000","280.000","0.600","25.100","0.920","-99.000","0.000","2.200","270.000","2315.000","1.200","270.000","2322.000","-99.000","32.700","1319.000","24.100","557.000","-99.000","-99.000"
